Symbol,Maturity,Current Price,Trend,Trend Score,Composite Score,Belief Quality,Quantiment (%),Sentiment,Reference Return (%),Risk,Safety,Safety Score,Healthy Score,Reference Rating,Reference State,Strategic Signal,sharpRatio,Summary,Reference Prices,Category signal,ret_1d,ret_7d,ret_14d,ret_30d,cum_ret,vol_7d,vol_14d,vol_30d,mdd,win,loss,avg_ret,avg_up,avg_down,ret_w,ret_2w,ret_m,score,grade,level,ret_score,risk_score,stability_score,payoff,Safety Band,Health Band,Investor Type,Current Stance,Portfolio Role,Risk Label,Investor Fit Score,Interpretation
IP,MATURE,31.2,Downward,-1,-2.41,20,36.8,Bearish,-3.18,Low Risk,Caution,20.3,-3.1,D,Underweight,Conservative Allocation,-0.655338818,"WATCHLIST: Reference return -3.2%, Safety 20.3/100, Risk: Low Risk","Risk Reference Prices (Current: 31.20) | Lower Warning: 29.64, Lower Danger: 28.08, Upper Warning: 32.76, Upper Danger: 34.32",WATCHLIST,-0.0176,-0.0698,-0.1461,-0.0758,-0.2653,0.0468,0.0373,0.0322,-0.4359,0.452,0.536,-0.0009,0.018,-0.0169,-0.0176,-0.0444,0.0256,15.1025,E,1,0.724,8.2426,6.1359,1.0678,Risky,Fragile,Moderately Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Risky | Fragile,11.83,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile appears too fragile for normal allocation."
INTU,MATURE,406.99,Downward,-1,0.29,50,52.47,Neutral,-1.62,High Risk,Caution,8.3,22.4,D,Underweight,Conservative Allocation,-1.109791714,"WATCHLIST: Reference return -1.6%, Safety 8.3/100, Risk: High Risk","Risk Reference Prices (Current: 406.99) | Lower Warning: 386.64, Lower Danger: 366.29, Upper Warning: 427.34, Upper Danger: 447.69",WATCHLIST,0.0199,0.0618,0.1096,-0.1039,-0.351,0.0227,0.0301,0.032,-0.5624,0.488,0.508,-0.0015,0.0152,-0.0175,0.0199,0.0279,0.0476,30.3745,E,1,16.2794,8.1022,5.993,0.8698,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,28.1,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
ISRG,MATURE,452.35,Downward,-1,0.38,50,51.46,Neutral,-0.21,Low Risk,Mediate,52.5,32.0,D,Underweight,Conservative Allocation,-0.542099437,"WATCHLIST: Reference return -0.2%, Safety 52.5/100, Risk: Low Risk","Risk Reference Prices (Current: 452.35) | Lower Warning: 429.73, Lower Danger: 407.12, Upper Warning: 474.97, Upper Danger: 497.59",WATCHLIST,-0.0119,-0.0553,-0.0318,-0.0536,-0.1494,0.0141,0.0262,0.021,-0.2409,0.476,0.524,-0.0005,0.0128,-0.0126,-0.0119,-0.0619,-0.0115,24.0159,E,1,2.187,15.229,6.5999,1.0209,Defensive,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Acceptable,46.57,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
IVZ,MATURE,26.04,Downward,-1,2.8,65,49.25,Neutral,0.16,Low Risk,Mediate,56.7,49.7,C+,Watchlist,Double Check,1.905124786,"WATCHLIST: Reference return 0.2%, Safety 56.7/100, Risk: Low Risk","Risk Reference Prices (Current: 26.04) | Lower Warning: 24.74, Lower Danger: 23.44, Upper Warning: 27.34, Upper Danger: 28.64",WATCHLIST,0.0058,0.0264,0.0534,0.1219,0.8916,0.0123,0.0161,0.0235,-0.2203,0.572,0.428,0.0028,0.0159,-0.0148,0.0058,0.0208,-0.0065,64.0981,C,3,36.0454,16.9209,11.1318,1.0781,Defensive,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Strong,61.43,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
INVH,MATURE,28.55,Upward,1,0.57,85,52.87,Neutral,1.39,Low Risk,Mediate,57.6,44.3,C,Caution,Risk Mitigation,-0.881532938,"WATCHLIST: Reference return 1.4%, Safety 57.6/100, Risk: Low Risk","Risk Reference Prices (Current: 28.55) | Lower Warning: 27.12, Lower Danger: 25.7, Upper Warning: 29.98, Upper Danger: 31.41",WATCHLIST,0.0007,0.0458,0.0786,0.1848,-0.1491,0.0162,0.0166,0.0133,-0.28,0.452,0.532,-0.0006,0.0103,-0.0098,0.0007,0.0523,-0.0076,46.5991,D,2,27.7548,12.8553,5.989,1.05,Defensive,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,57.91,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
IQV,MATURE,160.94,Downward,-1,-1.08,45,54.89,Neutral,-1.45,Low Risk,Caution,38.4,15.1,D,Underweight,Conservative Allocation,0.241081849,"WATCHLIST: Reference return -1.5%, Safety 38.4/100, Risk: Low Risk","Risk Reference Prices (Current: 160.94) | Lower Warning: 152.89, Lower Danger: 144.85, Upper Warning: 168.99, Upper Danger: 177.03",WATCHLIST,0.0201,0.0016,-0.0818,-0.0309,0.0567,0.0174,0.0283,0.0232,-0.3587,0.492,0.504,0.0006,0.0178,-0.0163,0.0201,-0.0083,0.0162,25.0638,E,1,7.4655,9.7569,7.8414,1.0931,Caution,Weak,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Weak,32.51,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
IRM,MATURE,128.22,Upward,1,1.63,85,54.72,Neutral,1.5,Low Risk,Mediate,48.6,50.9,C+,Watchlist,Double Check,1.033975235,"WATCHLIST: Reference return 1.5%, Safety 48.6/100, Risk: Low Risk","Risk Reference Prices (Current: 128.22) | Lower Warning: 121.81, Lower Danger: 115.4, Upper Warning: 134.63, Upper Danger: 141.04",WATCHLIST,0.0081,0.1042,0.1244,0.2872,0.3658,0.0402,0.0311,0.0243,-0.2515,0.544,0.452,0.0014,0.0142,-0.0139,0.0081,0.1051,0.0177,70.8852,C,3,47.2075,14.1262,9.5515,1.0216,Caution,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Strong,59.58,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
JBHT,MATURE,238.34,Upward,1,1.52,75,53.86,Neutral,1.13,Low Risk,Mediate,60.2,49.8,C+,Watchlist,Double Check,1.621084102,"WATCHLIST: Reference return 1.1%, Safety 60.2/100, Risk: Low Risk","Risk Reference Prices (Current: 238.34) | Lower Warning: 226.42, Lower Danger: 214.51, Upper Warning: 250.26, Upper Danger: 262.17",WATCHLIST,-0.0418,-0.0606,0.038,0.1921,0.8035,0.021,0.0279,0.0209,-0.1587,0.504,0.496,0.0026,0.0183,-0.0133,-0.0418,-0.0412,-0.0524,67.4717,C,3,33.6507,23.0226,10.7983,1.3786,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,61.45,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
JBL,MATURE,340.8,Upward,1,-0.62,60,63.05,Bullish,3.19,Low Risk,Mediate,65.3,33.7,D,Underweight,Conservative Allocation,2.232164327,"WATCHLIST: Reference return 3.2%, Safety 65.3/100, Risk: Low Risk","Risk Reference Prices (Current: 340.80) | Lower Warning: 323.76, Lower Danger: 306.72, Upper Warning: 357.84, Upper Danger: 374.88",WATCHLIST,-0.0049,0.0067,0.1138,0.3437,1.2722,0.0152,0.0156,0.0284,-0.1786,0.588,0.412,0.0036,0.0185,-0.0177,-0.0049,-0.0025,0.0098,73.7536,B,4,41.7629,20.5904,11.4004,1.0446,Defensive,Acceptable,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Acceptable,51.72,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
JKHY,MATURE,152.52,Downward,-1,0.55,60,48.92,Neutral,-1.26,Low Risk,Mediate,60.5,36.8,C,Caution,Risk Mitigation,-0.519108246,"WATCHLIST: Reference return -1.3%, Safety 60.5/100, Risk: Low Risk","Risk Reference Prices (Current: 152.52) | Lower Warning: 144.89, Lower Danger: 137.27, Upper Warning: 160.15, Upper Danger: 167.77",WATCHLIST,-0.0098,0.0127,0.0073,-0.0778,-0.1024,0.0067,0.0116,0.0159,-0.2329,0.512,0.48,-0.0003,0.0101,-0.0114,-0.0098,0.0091,-0.008,30.0046,E,1,6.684,16.2054,7.1152,0.8822,Defensive,Acceptable,Conservative,Defensive Hold,Core Allocation,Low Risk | Defensive | Acceptable,52.48,Suitable for lower-risk investors seeking relatively stable core exposure. Current conditions suggest a defensive stance rather than active accumulation.
J,MATURE,130.74,Downward,-1,2.45,65,45.31,Neutral,-1.13,Low Risk,Mediate,57.7,48.2,C+,Watchlist,Double Check,0.189013682,"WATCHLIST: Reference return -1.1%, Safety 57.7/100, Risk: Low Risk","Risk Reference Prices (Current: 130.74) | Lower Warning: 124.2, Lower Danger: 117.67, Upper Warning: 137.28, Upper Danger: 143.81",WATCHLIST,0.0141,0.0248,0.0425,0.0179,0.0529,0.0143,0.013,0.0158,-0.2491,0.5,0.496,0.0004,0.013,-0.0124,0.0141,0.0327,0.0103,37.87,E,1,15.1721,14.8446,7.8533,1.0533,Defensive,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Strong,60.06,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
JNJ,MATURE,224.2,Upward,1,-1.88,20,37.31,Bearish,-0.04,Low Risk,Safe,78.9,10.7,D,Underweight,Conservative Allocation,2.213519873,"WATCHLIST: Reference return -0.0%, Safety 78.9/100, Risk: Low Risk","Risk Reference Prices (Current: 224.20) | Lower Warning: 212.99, Lower Danger: 201.78, Upper Warning: 235.41, Upper Danger: 246.62",WATCHLIST,-0.0132,-0.028,-0.0662,-0.0475,0.4868,0.0109,0.0119,0.0106,-0.098,0.54,0.46,0.0016,0.0089,-0.0068,-0.0132,-0.0145,-0.0246,55.8169,D,2,16.7952,27.2891,11.7327,1.2972,Defensive,Weak,Conservative,High Risk Tactical Only,Core Allocation,Low Risk | Defensive | Weak,37.86,"Suitable for lower-risk investors seeking relatively stable core exposure. Current profile is only suitable for tactical, high-risk participation."
JCI,MATURE,144.4,Upward,1,2.8,80,50.56,Neutral,1.18,Low Risk,Safe,70.2,57.3,B,Attention,Opportunity Confirmation,1.876867122,"ATTENTION: Reference return 1.2%, Safety 70.2/100, Risk: Low Risk","Risk Reference Prices (Current: 144.40) | Lower Warning: 137.18, Lower Danger: 129.96, Upper Warning: 151.62, Upper Danger: 158.84",ATTENTION,-0.0047,0.0188,0.0165,0.1133,0.6273,0.0151,0.0162,0.0205,-0.1271,0.572,0.42,0.0021,0.0119,-0.0113,-0.0047,0.0175,-0.0112,68.4451,C,3,32.1254,25.3611,10.9585,1.0572,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,70.82,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
JPM,MATURE,307.65,Upward,1,1.39,75,51.5,Neutral,-0.08,Low Risk,Safe,71.4,49.0,C+,Watchlist,Double Check,0.951444117,"WATCHLIST: Reference return -0.1%, Safety 71.4/100, Risk: Low Risk","Risk Reference Prices (Current: 307.65) | Lower Warning: 292.27, Lower Danger: 276.88, Upper Warning: 323.03, Upper Danger: 338.42",WATCHLIST,-0.0154,-0.013,-0.0112,0.0791,0.2418,0.0106,0.0117,0.0144,-0.1547,0.556,0.444,0.001,0.0099,-0.0102,-0.0154,-0.002,-0.0178,55.1974,D,2,21.8695,23.6949,9.633,0.967,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,64.56,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
KVUE,MATURE,17.15,Downward,-1,1.11,65,47.69,Neutral,-0.23,Low Risk,Mediate,44.3,39.1,C,Caution,Risk Mitigation,-0.803444318,"WATCHLIST: Reference return -0.2%, Safety 44.3/100, Risk: Low Risk","Risk Reference Prices (Current: 17.15) | Lower Warning: 16.29, Lower Danger: 15.43, Upper Warning: 18.01, Upper Danger: 18.86",WATCHLIST,-0.0161,-0.0194,-0.0132,-0.0144,-0.2433,0.012,0.0105,0.0129,-0.412,0.484,0.496,-0.0009,0.0127,-0.0142,-0.0161,-0.0194,-0.0217,20.0218,E,1,4.2376,9.796,5.9882,0.8942,Caution,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Acceptable,49.53,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
KDP,MATURE,28.87,Downward,-1,1.6,75,48.92,Neutral,0.56,Low Risk,Mediate,50.3,46.6,C+,Watchlist,Double Check,-0.524363206,"WATCHLIST: Reference return 0.6%, Safety 50.3/100, Risk: Low Risk","Risk Reference Prices (Current: 28.87) | Lower Warning: 27.43, Lower Danger: 25.98, Upper Warning: 30.31, Upper Danger: 31.76",WATCHLIST,-0.0076,0.0119,0.1095,0.0953,-0.1339,0.0219,0.0249,0.0197,-0.2748,0.496,0.496,-0.0004,0.0113,-0.0121,-0.0076,-0.012,-0.018,41.021,E,1,21.4347,12.8502,6.736,0.9301,Defensive,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Strong,56.73,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
KEY,MATURE,21.66,Upward,1,1.2,65,49.96,Neutral,0.15,Low Risk,Mediate,69.4,45.4,C+,Watchlist,Double Check,1.496397133,"WATCHLIST: Reference return 0.1%, Safety 69.4/100, Risk: Low Risk","Risk Reference Prices (Current: 21.66) | Lower Warning: 20.58, Lower Danger: 19.49, Upper Warning: 22.74, Upper Danger: 23.83",WATCHLIST,-0.0096,-0.0159,0.0014,0.1159,0.4557,0.0143,0.0114,0.0133,-0.1776,0.52,0.468,0.0016,0.0128,-0.0107,-0.0096,0.0014,-0.0204,60.4678,C,3,28.8428,21.6964,9.9286,1.1918,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,60.66,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
KEYS,MATURE,351.35,Upward,1,0.47,50,61.54,Bullish,2.4,Low Risk,Mediate,66.3,41.1,C,Caution,Risk Mitigation,2.381090822,"WATCHLIST: Reference return 2.4%, Safety 66.3/100, Risk: Low Risk","Risk Reference Prices (Current: 351.35) | Lower Warning: 333.78, Lower Danger: 316.22, Upper Warning: 368.92, Upper Danger: 386.49",WATCHLIST,-0.003,0.0139,0.0632,0.266,1.3854,0.022,0.0174,0.0237,-0.14,0.588,0.408,0.0038,0.0159,-0.0136,-0.003,0.0127,0.0041,76.1461,B,4,39.4644,24.2863,12.3954,1.162,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,55.36,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
KMB,MATURE,95.65,Downward,-1,1.08,65,45.53,Neutral,-0.19,Low Risk,Mediate,49.6,39.6,C,Caution,Risk Mitigation,-1.127031746,"WATCHLIST: Reference return -0.2%, Safety 49.6/100, Risk: Low Risk","Risk Reference Prices (Current: 95.65) | Lower Warning: 90.87, Lower Danger: 86.08, Upper Warning: 100.43, Upper Danger: 105.22",WATCHLIST,-0.0207,-0.0233,-0.0155,-0.026,-0.2368,0.0163,0.0137,0.0159,-0.3243,0.468,0.532,-0.001,0.0098,-0.0104,-0.0207,-0.0225,-0.0282,20.323,E,1,3.7032,10.9229,5.697,0.9414,Caution,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Acceptable,51.24,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
KIM,MATURE,23.4,Upward,1,1.41,75,52.46,Neutral,0.63,Low Risk,Safe,77.5,51.6,C+,Watchlist,Double Check,0.797754914,"WATCHLIST: Reference return 0.6%, Safety 77.5/100, Risk: Low Risk","Risk Reference Prices (Current: 23.40) | Lower Warning: 22.23, Lower Danger: 21.06, Upper Warning: 24.57, Upper Danger: 25.74",WATCHLIST,0.0009,-0.0185,-0.0085,0.0474,0.1838,0.0062,0.0096,0.009,-0.127,0.508,0.48,0.0007,0.0097,-0.0087,0.0009,-0.0122,-0.0102,51.2003,D,2,16.6313,25.8683,8.7007,1.1123,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,67.63,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
KMI,MATURE,32.47,Upward,1,1.39,60,47.9,Neutral,0.52,Low Risk,Safe,75.4,47.1,C+,Watchlist,Double Check,1.019617045,"WATCHLIST: Reference return 0.5%, Safety 75.4/100, Risk: Low Risk","Risk Reference Prices (Current: 32.47) | Lower Warning: 30.85, Lower Danger: 29.22, Upper Warning: 34.09, Upper Danger: 35.72",WATCHLIST,-0.0018,0.0233,0.0259,-0.0113,0.247,0.0201,0.0145,0.0129,-0.1111,0.528,0.456,0.001,0.0098,-0.0092,-0.0018,0.023,-0.0122,56.2975,D,2,20.5064,26.6202,9.1709,1.0615,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,62.78,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
KKR,MATURE,103.33,Downward,-1,1.66,75,57.87,Neutral,0.12,Low Risk,Caution,28.3,43.2,C,Caution,Risk Mitigation,-0.185183711,"WATCHLIST: Reference return 0.1%, Safety 28.3/100, Risk: Low Risk","Risk Reference Prices (Current: 103.33) | Lower Warning: 98.16, Lower Danger: 93.0, Upper Warning: 108.5, Upper Danger: 113.66",WATCHLIST,-0.0034,0.0166,0.0289,0.1481,-0.0942,0.0229,0.0227,0.0237,-0.4462,0.492,0.508,-0.0001,0.0173,-0.017,-0.0034,0.0147,-0.0097,37.0571,E,1,20.7659,9.061,7.2302,1.0186,Caution,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Strong,49.05,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
KLAC,MATURE,1713.32,Upward,1,1.39,65,59.89,Neutral,2.16,Low Risk,Mediate,46.7,46.9,C+,Watchlist,Double Check,2.186775953,"WATCHLIST: Reference return 2.2%, Safety 46.7/100, Risk: Low Risk","Risk Reference Prices (Current: 1713.32) | Lower Warning: 1627.65, Lower Danger: 1541.99, Upper Warning: 1798.99, Upper Danger: 1884.65",WATCHLIST,-0.0075,-0.0562,-0.046,0.1432,1.49,0.0368,0.0286,0.0325,-0.2241,0.608,0.392,0.0041,0.0201,-0.0209,-0.0075,-0.1146,-0.0212,55.4452,D,2,28.4371,15.6636,11.3445,0.9643,Caution,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Strong,54.63,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
KHC,MATURE,22.42,Downward,-1,0.32,50,47.33,Neutral,-0.57,Low Risk,Mediate,63.6,33.0,D,Underweight,Conservative Allocation,-0.766042945,"WATCHLIST: Reference return -0.6%, Safety 63.6/100, Risk: Low Risk","Risk Reference Prices (Current: 22.42) | Lower Warning: 21.3, Lower Danger: 20.18, Upper Warning: 23.54, Upper Danger: 24.66",WATCHLIST,-0.0031,0.0205,0.014,0.0394,-0.1657,0.0112,0.0118,0.0148,-0.2319,0.504,0.492,-0.0006,0.0111,-0.0126,-0.0031,0.0219,-0.0106,34.142,E,1,11.0334,16.3552,6.7534,0.8813,Defensive,Acceptable,Conservative,Defensive Hold,Core Allocation,Low Risk | Defensive | Acceptable,50.19,Suitable for lower-risk investors seeking relatively stable core exposure. Current conditions suggest a defensive stance rather than active accumulation.
KR,MATURE,67.55,Upward,1,0.53,60,45.87,Neutral,0.2,Low Risk,Mediate,65.7,37.5,C,Caution,Risk Mitigation,-0.224274932,"WATCHLIST: Reference return 0.2%, Safety 65.7/100, Risk: Low Risk","Risk Reference Prices (Current: 67.55) | Lower Warning: 64.17, Lower Danger: 60.8, Upper Warning: 70.93, Upper Danger: 74.31",WATCHLIST,-0.0032,-0.0224,0.0054,-0.0772,-0.0542,0.016,0.014,0.0161,-0.1944,0.468,0.528,-0.0001,0.0134,-0.012,-0.0032,0.0048,-0.0076,31.9428,E,1,4.9329,19.9412,7.0687,1.1138,Defensive,Acceptable,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Acceptable,54.16,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
LHX,MATURE,308.62,Upward,1,-0.95,40,41.18,Neutral,-0.95,Low Risk,Mediate,67.2,18.8,D,Underweight,Conservative Allocation,1.455911474,"WATCHLIST: Reference return -0.9%, Safety 67.2/100, Risk: Low Risk","Risk Reference Prices (Current: 308.62) | Lower Warning: 293.19, Lower Danger: 277.76, Upper Warning: 324.05, Upper Danger: 339.48",WATCHLIST,-0.0152,-0.0654,-0.132,-0.1254,0.4359,0.0182,0.0141,0.0153,-0.1817,0.54,0.46,0.0016,0.0122,-0.011,-0.0152,-0.028,-0.0372,46.3841,D,2,15.0022,21.2216,10.1602,1.1159,Defensive,Weak,Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Weak,41.9,Suitable for lower-risk investors seeking relatively stable core exposure. Current weakness suggests observation or gradual accumulation only.
LH,MATURE,253.01,Downward,-1,-1.72,10,44.12,Neutral,-0.08,Low Risk,Mediate,68.7,8.4,D,Underweight,Conservative Allocation,0.097392868,"WATCHLIST: Reference return -0.1%, Safety 68.7/100, Risk: Low Risk","Risk Reference Prices (Current: 253.01) | Lower Warning: 240.36, Lower Danger: 227.71, Upper Warning: 265.66, Upper Danger: 278.31",WATCHLIST,-0.0111,-0.045,-0.059,-0.038,0.0361,0.0052,0.0112,0.0146,-0.1522,0.528,0.468,0.0002,0.0106,-0.0114,-0.0111,-0.0409,-0.0148,36.8624,E,1,4.8356,23.8855,8.1413,0.9276,Defensive,Fragile,Conservative,High Risk Tactical Only,Core Allocation,Low Risk | Defensive | Fragile,33.18,"Suitable for lower-risk investors seeking relatively stable core exposure. Current profile is only suitable for tactical, high-risk participation."
